"日付け","終値","始値","高値","安値","出来高","変化率 %"
"2014-10-08","108.08","108.03","108.73","107.74","","0.05%"
"2014-10-07","108.03","108.78","109.25","107.81","","-0.71%"
"2014-10-06","108.80","109.75","109.87","108.64","","-0.88%"
"2014-10-03","109.77","108.40","109.92","108.32","","1.25%"
"2014-10-02","108.42","108.88","109.14","107.99","","-0.43%"
"2014-10-01","108.89","109.63","110.11","108.84","","-0.70%"
"2014-09-30","109.66","109.48","109.86","109.16","","0.16%"
"2014-09-29","109.48","109.16","109.77","109.11","","0.18%"
"2014-09-26","109.28","108.75","109.53","108.45","","0.49%"
"2014-09-25","108.75","109.02","109.39","108.49","","-0.26%"
"2014-09-24","109.03","108.88","109.17","108.43","","0.13%"
"2014-09-23","108.89","108.81","109.00","108.24","","0.05%"
"2014-09-22","108.84","109.04","109.19","108.64","","-0.19%"
"2014-09-19","109.05","108.65","109.48","108.57","","0.31%"
"2014-09-18","108.71","108.37","108.98","108.29","","0.30%"
"2014-09-17","108.39","107.13","108.40","107.07","","1.19%"
"2014-09-16","107.12","107.16","107.33","106.79","","-0.05%"
"2014-09-15","107.17","107.25","107.38","106.99","","-0.15%"
"2014-09-12","107.33","107.10","107.41","106.94","","0.21%"
"2014-09-11","107.11","106.84","107.20","106.62","","0.25%"
"2014-09-10","106.84","106.17","106.91","106.01","","0.61%"
"2014-09-09","106.19","106.02","106.48","105.91","","0.15%"
"2014-09-08","106.03","105.07","106.09","104.90","","0.88%"
"2014-09-05","105.10","105.24","105.72","104.67","","-0.16%"
"2014-09-04","105.27","104.78","105.37","104.74","","0.44%"
"2014-09-03","104.81","105.09","105.31","104.72","","-0.26%"
"2014-09-02","105.08","104.35","105.20","104.27","","0.69%"
"2014-09-01","104.36","104.03","104.36","104.03","","0.27%"
"2014-08-29","104.08","103.71","104.14","103.62","","0.35%"
"2014-08-28","103.72","103.87","103.94","103.53","","-0.13%"
"2014-08-27","103.86","104.07","104.17","103.75","","-0.20%"
"2014-08-26","104.07","104.04","104.19","103.72","","0.01%"
"2014-08-25","104.06","104.40","104.45","103.84","","0.12%"
"2014-08-22","103.94","103.84","104.20","103.48","","0.11%"
"2014-08-21","103.83","103.75","103.97","103.58","","0.08%"
"2014-08-20","103.75","102.90","103.86","102.86","","0.82%"
"2014-08-19","102.91","102.56","102.94","102.50","","0.33%"
"2014-08-18","102.57","102.20","102.60","102.15","","0.21%"
"2014-08-15","102.36","102.43","102.73","102.12","","-0.08%"
"2014-08-14","102.44","102.43","102.67","102.28","","0.01%"
"2014-08-13","102.43","102.25","102.56","102.20","","0.17%"
"2014-08-12","102.26","102.17","102.37","102.06","","0.07%"
"2014-08-11","102.19","102.05","102.23","101.99","","0.13%"
"2014-08-08","102.06","102.09","102.16","101.49","","-0.05%"
"2014-08-07","102.11","102.09","102.47","101.97","","0.00%"
"2014-08-06","102.11","102.57","102.66","101.77","","-0.47%"
"2014-08-05","102.59","102.56","102.92","102.43","","0.00%"
"2014-08-04","102.59","102.57","102.75","102.38","","-0.04%"
"2014-08-01","102.63","102.78","103.04","102.32","","-0.17%"
"2014-07-31","102.80","102.78","103.00","102.69","","0.00%"
"2014-07-30","102.80","102.12","103.09","102.00","","0.66%"
"2014-07-29","102.13","101.83","102.17","101.79","","0.27%"
"2014-07-28","101.86","101.74","101.91","101.72","","0.02%"
"2014-07-25","101.84","101.81","101.95","101.68","","0.03%"
"2014-07-24","101.81","101.46","101.86","101.38","","0.33%"
"2014-07-23","101.48","101.45","101.56","101.29","","0.01%"
"2014-07-22","101.47","101.37","101.61","101.30","","0.07%"
"2014-07-21","101.40","101.38","101.40","101.16","","0.07%"
"2014-07-18","101.33","101.17","101.45","101.08","","0.16%"
"2014-07-17","101.17","101.65","101.72","101.12","","-0.50%"
"2014-07-16","101.68","101.66","101.80","101.61","","-0.01%"
"2014-07-15","101.69","101.53","101.75","101.42","","0.14%"
"2014-07-14","101.55","101.37","101.64","101.30","","0.17%"
"2014-07-11","101.38","101.33","101.41","101.19","","0.05%"
"2014-07-10","101.33","101.62","101.69","101.04","","-0.30%"
"2014-07-09","101.64","101.56","101.86","101.42","","0.06%"
"2014-07-08","101.58","101.84","101.90","101.46","","-0.26%"
"2014-07-07","101.84","102.03","102.22","101.76","","-0.27%"
"2014-07-04","102.12","102.18","102.24","101.94","","-0.07%"
"2014-07-03","102.19","101.75","102.27","101.73","","0.39%"
"2014-07-02","101.79","101.52","101.86","101.38","","0.26%"
"2014-07-01","101.53","101.32","101.59","101.26","","0.20%"
"2014-06-30","101.33","101.42","101.50","101.21","","-0.05%"
"2014-06-27","101.38","101.72","101.75","101.29","","-0.34%"
"2014-06-26","101.73","101.86","101.86","101.47","","-0.15%"
"2014-06-25","101.88","101.97","101.98","101.60","","-0.09%"
"2014-06-24","101.97","101.93","102.17","101.78","","0.02%"
"2014-06-23","101.95","102.08","102.15","101.78","","-0.13%"
"2014-06-20","102.08","101.94","102.20","101.78","","0.14%"
"2014-06-19","101.94","101.91","102.03","101.71","","0.02%"
"2014-06-18","101.92","102.14","102.33","101.86","","-0.22%"
"2014-06-17","102.14","101.83","102.25","101.78","","0.29%"
"2014-06-16","101.84","102.03","102.11","101.69","","-0.23%"
"2014-06-13","102.07","101.71","102.15","101.63","","0.34%"
"2014-06-12","101.72","102.06","102.17","101.57","","-0.35%"
"2014-06-11","102.08","102.33","102.41","101.84","","-0.27%"
"2014-06-10","102.36","102.52","102.58","102.19","","-0.17%"
"2014-06-09","102.53","102.45","102.66","102.35","","0.05%"
"2014-06-06","102.48","102.39","102.62","102.10","","0.09%"
"2014-06-05","102.39","102.74","102.78","102.32","","-0.35%"
"2014-06-04","102.75","102.50","102.81","102.41","","0.24%"
"2014-06-03","102.50","102.38","102.58","102.24","","0.11%"
"2014-06-02","102.39","101.81","102.50","101.72","","0.60%"
"2014-05-30","101.78","101.78","101.84","101.48","","-0.02%"
"2014-05-29","101.80","101.83","101.86","101.41","","-0.04%"
"2014-05-28","101.84","101.97","102.05","101.62","","-0.15%"
"2014-05-27","101.99","101.93","102.16","101.70","","0.04%"
"2014-05-26","101.95","101.94","102.06","101.81","","-0.02%"
"2014-05-23","101.97","101.72","102.01","101.56","","0.24%"
"2014-05-22","101.73","101.33","101.83","101.32","","0.35%"
"2014-05-21","101.38","101.31","101.64","100.80","","0.05%"
"2014-05-20","101.33","101.51","101.61","101.16","","-0.18%"
"2014-05-19","101.51","101.51","101.61","101.07","","-0.01%"
"2014-05-16","101.52","101.55","101.70","101.33","","-0.06%"
"2014-05-15","101.58","101.88","102.12","101.30","","-0.30%"
"2014-05-14","101.89","102.25","102.30","101.70","","-0.36%"
"2014-05-13","102.26","102.12","102.37","102.03","","0.14%"
"2014-05-12","102.12","101.75","102.19","101.73","","0.26%"
"2014-05-09","101.86","101.64","101.86","101.52","","0.20%"
"2014-05-08","101.66","101.90","101.97","101.44","","-0.26%"
"2014-05-07","101.92","101.67","102.00","101.40","","0.23%"
"2014-05-06","101.69","102.12","102.19","101.48","","-0.44%"
"2014-05-05","102.14","102.14","102.27","101.84","","-0.05%"
"2014-05-02","102.19","102.32","103.03","102.11","","-0.15%"
"2014-05-01","102.34","102.22","102.38","102.10","","0.08%"
"2014-04-30","102.26","102.61","102.68","102.02","","-0.37%"
"2014-04-29","102.64","102.48","102.81","102.44","","0.14%"
"2014-04-28","102.50","102.15","102.64","102.02","","0.32%"
"2014-04-25","102.17","102.29","102.52","101.94","","-0.15%"
"2014-04-24","102.32","102.53","102.66","102.07","","-0.21%"
"2014-04-23","102.54","102.61","102.70","102.15","","-0.08%"
"2014-04-22","102.62","102.60","102.74","102.38","","0.00%"
"2014-04-21","102.62","102.48","102.71","102.36","","0.20%"
"2014-04-18","102.42","102.37","102.59","102.34","","0.03%"
"2014-04-17","102.39","102.22","102.47","101.85","","0.16%"
"2014-04-16","102.23","101.91","102.38","101.77","","0.29%"
"2014-04-15","101.93","101.82","102.01","101.47","","0.09%"
"2014-04-14","101.84","101.55","102.03","101.39","","0.23%"
"2014-04-11","101.61","101.51","101.89","101.31","","0.08%"
"2014-04-10","101.53","101.96","102.16","101.31","","-0.44%"
"2014-04-09","101.98","101.78","102.17","101.70","","0.17%"
"2014-04-08","101.81","103.09","103.14","101.52","","-1.26%"
"2014-04-07","103.11","103.29","103.42","102.97","","-0.16%"
"2014-04-04","103.28","103.90","104.12","103.17","","-0.62%"
"2014-04-03","103.92","103.87","104.12","103.78","","0.04%"
"2014-04-02","103.88","103.63","103.95","103.56","","0.23%"
"2014-04-01","103.64","103.19","103.72","103.06","","0.41%"
"2014-03-31","103.22","102.82","103.45","102.75","","0.40%"
"2014-03-28","102.81","102.17","103.00","102.01","","0.63%"
"2014-03-27","102.17","102.06","102.44","101.71","","0.12%"
"2014-03-26","102.05","102.23","102.47","101.85","","-0.22%"
"2014-03-25","102.27","102.22","102.48","102.08","","0.02%"
"2014-03-24","102.25","102.23","102.66","102.09","","-0.02%"
"2014-03-21","102.27","102.38","102.48","101.99","","-0.13%"
"2014-03-20","102.40","102.30","102.56","102.17","","0.06%"
"2014-03-19","102.34","101.41","102.69","101.27","","0.89%"
"2014-03-18","101.44","101.75","101.97","101.25","","-0.32%"
"2014-03-17","101.77","101.32","101.88","101.23","","0.40%"
"2014-03-14","101.36","101.83","101.89","101.18","","-0.47%"
"2014-03-13","101.84","102.74","102.87","101.52","","-0.90%"
"2014-03-12","102.77","103.00","103.11","102.53","","-0.24%"
"2014-03-11","103.02","103.24","103.44","102.83","","-0.24%"
"2014-03-10","103.27","102.97","103.42","102.78","","-0.01%"
"2014-03-07","103.28","103.05","103.78","102.81","","0.20%"
"2014-03-06","103.07","102.29","103.17","102.24","","0.74%"
"2014-03-05","102.31","102.20","102.56","102.08","","0.10%"
"2014-03-04","102.21","101.44","102.29","101.37","","0.75%"
"2014-03-03","101.45","101.54","101.67","101.17","","-0.35%"
"2014-02-28","101.81","102.12","102.28","101.53","","-0.31%"
"2014-02-27","102.13","102.36","102.46","101.70","","-0.24%"
"2014-02-26","102.38","102.23","102.64","102.07","","0.15%"
"2014-02-25","102.23","102.50","102.64","101.98","","-0.26%"
"2014-02-24","102.50","102.53","102.70","102.14","","-0.03%"
"2014-02-21","102.53","102.27","102.83","102.24","","0.25%"
"2014-02-20","102.27","102.29","102.42","101.65","","-0.06%"
"2014-02-19","102.33","102.34","102.47","101.83","","-0.04%"
"2014-02-18","102.37","101.93","102.75","101.78","","0.42%"
"2014-02-17","101.94","101.80","102.00","101.37","","0.14%"
"2014-02-14","101.80","102.18","102.43","101.55","","-0.36%"
"2014-02-13","102.17","102.52","102.59","101.68","","-0.35%"
"2014-02-12","102.53","102.62","102.69","102.20","","-0.11%"
"2014-02-11","102.64","102.24","102.70","102.05","","0.38%"
"2014-02-10","102.25","102.28","102.66","101.97","","-0.09%"
"2014-02-07","102.34","102.08","102.58","101.41","","0.23%"
"2014-02-06","102.11","101.43","102.19","101.21","","0.66%"
"2014-02-05","101.44","101.64","101.77","100.77","","-0.21%"
"2014-02-04","101.65","100.98","101.68","100.74","","0.65%"
"2014-02-03","100.99","102.02","102.42","100.76","","-1.02%"
"2014-01-31","102.03","102.71","102.94","101.94","","-0.67%"
"2014-01-30","102.72","102.28","102.92","102.04","","0.41%"
"2014-01-29","102.30","102.94","103.46","101.83","","-0.65%"
"2014-01-28","102.97","102.54","103.27","102.46","","0.41%"
"2014-01-27","102.55","102.37","102.94","101.77","","0.24%"
"2014-01-24","102.30","103.24","103.59","101.98","","-0.94%"
"2014-01-23","103.27","104.50","104.84","102.95","","-1.20%"
"2014-01-22","104.52","104.28","104.58","103.95","","0.19%"
"2014-01-21","104.32","104.18","104.76","104.01","","0.13%"
"2014-01-20","104.18","104.26","104.34","103.84","","-0.12%"
"2014-01-17","104.31","104.33","104.50","104.17","","-0.05%"
"2014-01-16","104.36","104.54","104.94","104.12","","-0.19%"
"2014-01-15","104.56","104.20","104.69","104.06","","0.33%"
"2014-01-14","104.22","102.97","104.28","102.97","","1.18%"
"2014-01-13","103.00","104.09","104.13","102.83","","-1.10%"
"2014-01-10","104.15","104.83","105.12","103.82","","-0.65%"
"2014-01-09","104.83","104.83","105.05","104.55","","-0.03%"
"2014-01-08","104.86","104.58","105.12","104.56","","0.23%"
"2014-01-07","104.62","104.20","104.73","104.16","","0.38%"
"2014-01-06","104.22","104.85","104.94","103.88","","-0.61%"
"2014-01-03","104.86","104.78","104.87","104.05","","0.09%"
"2014-01-02","104.77","105.23","105.44","104.52","","-0.46%"
"2014-01-01","105.25","105.28","105.40","105.18","","-0.06%"
"2013-12-31","105.31","105.13","105.35","104.83","","0.14%"
"2013-12-30","105.16","105.13","105.41","104.95","","-0.01%"
"2013-12-27","105.17","104.79","105.18","104.62","","0.34%"
"2013-12-26","104.81","104.35","104.84","104.35","","0.41%"
"2013-12-25","104.38","104.33","104.49","104.24","","0.02%"
"2013-12-24","104.36","104.09","104.41","104.07","","0.24%"
"2013-12-23","104.11","104.08","104.12","103.75","","0.03%"
"2013-12-20","104.08","104.23","104.63","103.84","","-0.16%"
"2013-12-19","104.25","104.24","104.36","103.78","","-0.03%"
"2013-12-18","104.28","102.65","104.35","102.53","","1.57%"
"2013-12-17","102.67","103.00","103.10","102.47","","-0.35%"
"2013-12-16","103.03","103.19","103.32","102.62","","-0.18%"
"2013-12-13","103.22","103.36","103.92","102.97","","-0.15%"
"2013-12-12","103.38","102.41","103.43","102.35","","0.92%"
"2013-12-11","102.44","102.85","102.94","102.19","","-0.39%"
"2013-12-10","102.84","103.27","103.39","102.55","","-0.43%"
"2013-12-09","103.28","102.90","103.33","102.86","","0.36%"
"2013-12-06","102.91","101.76","102.96","101.61","","1.11%"
"2013-12-05","101.78","102.34","102.44","101.61","","-0.57%"
"2013-12-04","102.36","102.48","102.83","101.81","","-0.16%"
"2013-12-03","102.52","102.93","103.37","101.97","","-0.42%"
"2013-12-02","102.95","102.42","103.13","102.20","","0.50%"
"2013-11-29","102.44","102.30","102.60","102.09","","0.12%"
"2013-11-28","102.32","102.13","102.37","101.91","","0.15%"
"2013-11-27","102.17","101.26","102.19","101.16","","0.86%"
"2013-11-26","101.30","101.67","101.71","101.13","","-0.37%"
"2013-11-25","101.68","101.25","101.91","101.11","","0.39%"
"2013-11-22","101.28","101.15","101.35","100.92","","0.12%"
"2013-11-21","101.16","100.02","101.16","99.98","","1.13%"
"2013-11-20","100.03","100.12","100.23","99.77","","-0.12%"
"2013-11-19","100.15","99.97","100.25","99.55","","0.15%"
"2013-11-18","100.00","100.16","100.39","99.77","","-0.19%"
"2013-11-15","100.19","100.00","100.43","99.93","","0.17%"
"2013-11-14","100.02","99.22","100.15","99.11","","0.78%"
"2013-11-13","99.25","99.60","99.67","99.08","","-0.39%"
"2013-11-12","99.64","99.13","99.79","99.07","","0.48%"
"2013-11-11","99.16","99.16","99.30","98.89","","0.08%"
"2013-11-08","99.08","98.08","99.21","97.96","","1.01%"
"2013-11-07","98.09","98.65","99.41","97.63","","-0.58%"
"2013-11-06","98.66","98.49","98.75","98.38","","0.16%"
"2013-11-05","98.50","98.59","98.67","98.14","","-0.11%"
"2013-11-04","98.61","98.70","98.84","98.51","","-0.08%"
"2013-11-01","98.69","98.33","98.84","97.79","","0.34%"
"2013-10-31","98.36","98.50","98.57","98.07","","-0.15%"
"2013-10-30","98.51","98.17","98.67","98.05","","0.33%"
"2013-10-29","98.19","97.65","98.27","97.43","","0.52%"
"2013-10-28","97.68","97.55","97.79","97.43","","0.27%"
"2013-10-25","97.42","97.27","97.49","96.92","","0.14%"
"2013-10-24","97.28","97.37","97.61","97.15","","-0.10%"
"2013-10-23","97.38","98.12","98.19","97.13","","-0.77%"
"2013-10-22","98.14","98.17","98.48","97.86","","-0.05%"
"2013-10-21","98.19","97.70","98.24","97.66","","0.47%"
"2013-10-18","97.73","97.90","98.15","97.53","","-0.18%"
"2013-10-17","97.91","98.76","99.00","97.71","","-0.87%"
"2013-10-16","98.77","98.15","98.97","98.12","","0.61%"
"2013-10-15","98.17","98.55","98.70","98.07","","-0.42%"
"2013-10-14","98.58","98.07","98.58","98.05","","0.00%"
"2013-10-11","98.58","98.13","98.59","97.90","","0.43%"
"2013-10-10","98.16","97.33","98.27","97.30","","0.84%"
"2013-10-09","97.34","96.86","97.65","96.79","","0.47%"
"2013-10-08","96.88","96.69","97.25","96.55","","0.18%"
"2013-10-07","96.71","97.42","97.44","96.66","","-0.78%"
"2013-10-04","97.47","97.24","97.48","96.93","","0.21%"
"2013-10-03","97.27","97.32","97.87","96.92","","-0.09%"
"2013-10-02","97.36","97.97","98.08","97.12","","-0.65%"
"2013-10-01","98.00","98.19","98.72","97.64","","-0.23%"
"2013-09-30","98.23","97.92","98.46","97.48","","-0.03%"
"2013-09-27","98.26","98.97","99.04","98.07","","-0.74%"
"2013-09-26","98.99","98.44","99.13","98.24","","0.56%"
"2013-09-25","98.44","98.73","98.81","98.35","","-0.29%"
"2013-09-24","98.73","98.83","99.17","98.45","","-0.11%"
"2013-09-23","98.84","99.15","99.36","98.62","","-0.47%"
"2013-09-20","99.31","99.47","99.67","99.14","","-0.14%"
"2013-09-19","99.45","97.93","99.58","97.85","","1.54%"
"2013-09-18","97.94","99.11","99.33","97.75","","-1.19%"
"2013-09-17","99.12","99.04","99.38","98.97","","0.04%"
"2013-09-16","99.08","99.45","99.48","98.53","","-0.28%"
"2013-09-13","99.36","99.54","99.97","99.17","","-0.19%"
"2013-09-12","99.55","99.87","99.99","98.99","","-0.33%"
"2013-09-11","99.88","100.37","100.60","99.77","","-0.53%"
"2013-09-10","100.41","99.56","100.46","99.46","","0.83%"
"2013-09-09","99.58","99.82","100.10","99.32","","0.47%"
"2013-09-06","99.11","100.09","100.22","98.53","","-1.01%"
"2013-09-05","100.12","99.73","100.19","99.55","","0.36%"
"2013-09-04","99.76","99.56","99.82","99.30","","0.18%"
"2013-09-03","99.58","99.32","99.86","99.14","","0.25%"
"2013-09-02","99.33","98.34","99.42","98.25","","1.18%"
"2013-08-30","98.17","98.36","98.47","97.86","","-0.18%"
"2013-08-29","98.35","97.62","98.51","97.43","","0.73%"
"2013-08-28","97.64","97.01","97.83","96.83","","0.63%"
"2013-08-27","97.03","98.50","98.53","96.96","","-1.50%"
"2013-08-26","98.51","98.20","98.84","98.19","","-0.24%"
"2013-08-23","98.75","98.71","99.15","98.38","","0.02%"
"2013-08-22","98.73","97.66","98.80","97.55","","1.09%"
"2013-08-21","97.67","97.25","97.98","97.10","","0.40%"
"2013-08-20","97.28","97.55","97.86","96.88","","-0.29%"
"2013-08-19","97.56","97.51","98.12","97.34","","0.03%"
"2013-08-16","97.53","97.35","97.77","97.03","","0.16%"
"2013-08-15","97.37","98.11","98.64","97.09","","-0.78%"
"2013-08-14","98.14","98.19","98.42","97.84","","-0.06%"
"2013-08-13","98.20","96.88","98.34","96.83","","1.33%"
"2013-08-12","96.91","96.19","96.93","95.92","","0.72%"
"2013-08-09","96.22","96.69","96.96","96.11","","-0.53%"
"2013-08-08","96.73","96.31","96.93","95.79","","0.42%"
"2013-08-07","96.33","97.72","97.80","96.30","","-1.45%"
